,duration,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
12443,1080549.0,106.0,1.0,969386.0,992908.0,83119.1538461538,52909.7,266500.220893075,221471.367130595,32.3909420119,24240.4555462085,1.0,969386.0,31780.8529411765,165848.867807435,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12444,59909686.0,2.0,2.0,9877843.0,9877797.0,482935.35483871,369657.858024691,1698490.03848629,1495083.78349118,4.8072360119,1220.3702753508,2.0,9852508.0,208744.550522648,1132183.18998851,1407681.0,5435369.81818182,10045970.0,3181090.214484,1302926.0,4816885.36363636,9852508.0,3474372.14926884,Non-VPN
12445,59709237.0,3.0,3.0,9603934.0,9604034.0,497368.558333333,368420.543209877,1673725.56578278,1454340.22539084,4.7563830032,1204.9391955888,3.0,9578868.0,210986.703180212,1109361.35750289,4322697.0,6623274.77777778,10051440.0,2575925.62347583,2025038.0,5802810.66666667,9578868.0,2586852.99063198,Non-VPN
12446,56120930.0,76.0,2.0,8901105.0,8901359.0,479665.170940171,376644.120805369,1161164.87813366,1047518.15552993,4.7754019757,1560.2913209029,2.0,8900682.0,210190.74906367,802335.640865578,1546614.0,3667139.66666667,9003054.0,2047837.16644754,1367038.0,2867374.4,8900682.0,1909200.34681701,Non-VPN
12447,45506940.0,105.0,1.0,45000499.0,45000509.0,2676872.41176471,1378211.63636364,10900000.0,7831315.01637254,1.1426828523,677.8526528042,1.0,45000400.0,892292.941176471,6300125.54239519,45506831.0,45500000.0,45506831.0,0.0,45000400.0,45000000.0,45000400.0,0.0,Non-VPN
12448,59661281.0,1.0,2.0,9547961.0,9547893.0,477089.904,350797.782352941,1554979.49818574,1347141.59471346,4.9781029677,1171.7817456853,1.0,9522846.0,201558.381756757,1029619.71598547,1332597.0,5414772.36363636,10038449.0,2512748.93154409,1200557.0,4808399.45454545,9522846.0,2618207.59792266,Non-VPN
12449,59849105.0,2.0,1.0,9718077.0,9717834.0,494413.198347108,367018.687116564,1759890.87525577,1528720.30210474,4.7786846604,1217.7291540116,1.0,9692762.0,209996.859649123,1164464.5632397,2840903.0,6638678.0,12019509.0,3384079.22614322,1883485.0,5852379.88888889,9692762.0,3282443.40905285,Non-VPN
12450,59970692.0,2.0,2.0,9688793.0,9688371.0,487358.06504065,359105.94011976,1702758.66525384,1475330.10581059,4.8690450329,1159.7831820917,2.0,9663335.0,206084.852233677,1125891.706413,1215420.0,4275875.71428571,9956267.0,3465473.77735324,1076646.0,4000921.14285714,9663335.0,3458963.72229988,Non-VPN
12451,59120125.0,53.0,2.0,5894126.0,5894835.0,496806.596638656,383895.461038961,1308065.83753497,1170000.90989206,4.651546322,1568.129296073,-9.0,5893975.0,215766.879562044,894137.260929412,1540654.0,4916638.41666667,9007788.0,2224564.59872615,1437498.0,4013362.66666667,5893975.0,1673718.68021415,Non-VPN
12452,59975652.0,1.0,2.0,9758431.0,9758478.0,461156.846153846,346527.393063584,1701481.56480439,1485515.7455628,5.0853969874,1261.5452684033,1.0,9733397.0,197288.328947368,1128121.31396246,1309273.0,5995033.5,10051536.0,3472033.37115269,1163812.0,5385465.2,9733397.0,3436236.40200885,Non-VPN
12453,75712.0,148.0,0.0,28963.0,25120.0,9935.5714285714,2706.1,11826.854235977,7068.7486453068,383.0304311074,336525.253592561,0.0,24915.0,2704.0,6550.9602377848,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12454,59840909.0,2.0,2.0,9642227.0,9642315.0,498464.675,371526.298136646,1755972.50718815,1529779.4861361,4.7292062358,1176.4360063448,2.0,9617207.0,212201.804964539,1164537.60934941,4679804.0,7468442.5,10123482.0,2789390.25934627,4285527.0,6628096.375,9617207.0,2396659.46035044,Non-VPN
12455,56940507.0,8.0,12.0,18742479.0,18704386.0,403833.382978723,557577.81372549,2215281.97986664,2586248.16111889,4.3027365387,741.5810329894,5.0,18704328.0,233362.733606557,1687945.50928622,1308449.0,7087521.875,19121383.0,7045567.55392617,1069193.0,6645412.75,18704328.0,7085085.33047712,Non-VPN
12456,59715560.0,2.0,2.0,9158201.0,9158116.0,493309.446280992,368459.061728395,1671297.33242466,1457338.83682518,4.7726254263,1196.6227897721,2.0,9133022.0,210266.056338028,1109760.83842052,1517953.0,5418512.27272727,10050457.0,3408820.15775792,1358354.0,4904632.0,9133022.0,3090328.65441016,Non-VPN
12457,59960166.0,2.0,2.0,9697016.0,9696662.0,506445.898305085,379494.721518987,1750295.30355597,1524965.91175523,4.6364114469,1100.2971539472,2.0,9670722.0,216462.693140794,1160898.3959727,1235757.0,4994560.5,10050432.0,3834610.85855338,1085577.0,4476400.75,9670722.0,3595622.79870961,Non-VPN
12458,59692169.0,2.0,2.0,9547297.0,9547460.0,489074.573770492,368314.99382716,1766611.90943906,1545162.90349171,4.7912482456,1173.1522103008,2.0,9522156.0,209446.207017544,1173366.07436596,1838362.0,5958110.2,10047931.0,3582966.67858622,1704635.0,5494121.5,9522156.0,3351136.14095713,Non-VPN
12459,59974964.0,1.0,1.0,9718616.0,9718642.0,491598.065573771,365545.493902439,1799003.49910208,1564726.755129,4.8020037161,1229.6297501738,1.0,9693544.0,208972.0,1190876.01231572,1278503.0,5988221.1,10055315.0,3803533.60482463,1135759.0,5251929.8,9693544.0,3927111.09963603,Non-VPN
12460,1695049.0,108.0,0.0,1371181.0,1609116.0,169482.8,83516.05,427609.590510446,359186.166478431,18.8785102968,14934.6715050715,0.0,1371181.0,54679.0,247008.050756718,1619608.0,1619608.0,1619608.0,0.0,1371181.0,1371181.0,1371181.0,0.0,Non-VPN
12461,59957473.0,58.0,1.0,9634213.0,9583325.0,508775.085470086,397002.726666667,1370380.60059403,1224921.07354186,4.4865132992,1462.1363378674,1.0,9583325.0,223721.914179104,935530.137381693,1308985.0,3713184.75,9689856.0,2352285.02366829,1258360.0,3134788.3125,9583325.0,2364381.64235019,Non-VPN
12462,59766739.0,2.0,2.0,9591012.0,9591446.0,497844.825,364277.969512195,1724025.41853458,1489153.86011145,4.7852702822,1197.0035708323,2.0,9565998.0,209707.856140351,1138041.20968488,4456895.0,7458570.875,10384483.0,2693611.62819846,4299333.0,6510549.5,9565998.0,2341530.61501888,Non-VPN
12463,59822523.0,1.0,2.0,9628024.0,9627830.0,494193.314049587,376084.037735849,1687976.86380093,1485842.195025,4.7139436095,1177.8339740034,1.0,9602765.0,212891.540925267,1127091.43119467,4234103.0,6635218.55555556,10576235.0,2725374.8602144,2526713.0,5867531.77777778,9602765.0,2648149.84506883,Non-VPN
12464,59973408.0,2.0,2.0,9738506.0,9738909.0,491378.524590164,367780.981595092,1663350.21289636,1451424.06046846,4.7854542467,1177.7719885453,2.0,9713372.0,209697.230769231,1104816.26334453,1910001.0,5994807.3,13048175.0,3639362.9262904,1607625.0,5093031.6,9713372.0,3272349.47606475,Non-VPN
12465,50349385.0,3.0,3.0,21391799.0,21381502.0,1006752.04,1197843.26190476,3691570.31711932,4025581.23700807,1.8669542836,964.738695418,1.0,21381398.0,541391.23655914,2740012.95103849,6681109.0,12500000.0,21550981.0,6672561.2719771,6368548.0,11900000.0,21381398.0,7120886.56761975,Non-VPN
12466,59849289.0,1.0,2.0,9721353.0,9720993.0,494415.190082645,364775.664634146,1729828.30118693,1498852.96328749,4.7953786051,1210.4237361951,1.0,9695784.0,209263.248251748,1143424.24192574,2393895.0,6638365.55555556,12454690.0,3491130.03898446,2254944.0,5756705.11111111,9695784.0,3227815.75571721,Non-VPN
12467,59013411.0,82.0,1.0,8888728.0,8888989.0,541406.027522936,406989.04137931,1358432.65567341,1199958.17450764,4.3379970021,1526.3140779983,1.0,8888461.0,231425.141176471,923881.872386854,1905125.0,3860958.93333333,9993923.0,2218900.90449918,1810393.0,3373297.73333333,8888461.0,1976230.02019129,Non-VPN
12468,59915518.0,3.0,2.0,9760638.0,9760559.0,511884.623931624,367500.901840491,1765160.89068507,1510626.3887118,4.7066270878,1144.8953841975,2.0,9735520.0,213222.483985765,1159102.357852,2143663.0,6644846.66666667,12645385.0,3572819.53430244,2006848.0,5745362.55555556,9735520.0,3316677.96825354,Non-VPN
12469,59492819.0,46535.0,103.0,1313139.0,1575027.0,566598.276190476,558827.518867925,437123.862434674,559809.947137908,3.5802640315,831.881911664,29.0,1313139.0,280626.504716981,389013.615487728,2001077.0,2343743.8,6509672.0,1180702.29913396,1096221.0,1221222.6,1313139.0,99628.0052258985,Non-VPN
12470,59887206.0,2.0,2.0,9710674.0,9710758.0,481621.016129032,356471.464285714,1650948.55497938,1430760.18011391,4.9092288593,1208.2547314029,2.0,9685587.0,204393.194539249,1091828.78393172,1296000.0,4275849.78571429,10050610.0,3315814.23697563,1103224.0,3887787.14285714,9685587.0,3363129.67434804,Non-VPN
12471,59865974.0,2.0,1.0,9618461.0,9618501.0,490497.737704918,367121.687116564,1800096.26965805,1570200.27843232,4.7940421048,1181.7731387783,1.0,9593277.0,209321.587412587,1193380.73486217,2219660.0,6638437.77777778,10727586.0,3769107.9702558,1978800.0,5895926.11111111,9593277.0,3597235.50768434,Non-VPN
12472,59091031.0,88.0,1.0,9896456.0,9896866.0,517562.02631579,399263.722972973,1444976.31659415,1284910.63522359,4.4676830905,1470.7815810491,1.0,9896160.0,224680.726235741,982425.264785415,1981370.0,5270700.27272727,11007579.0,3550994.36812278,1665385.0,3970492.09090909,9896160.0,2869513.24395539,Non-VPN
12473,53097475.0,4.0,44.0,11642803.0,11456658.0,327434.351851852,461714.060869565,1359589.99331993,1546485.80741433,5.2544871484,1954.4808863322,4.0,11456658.0,190998.111510791,1017381.26727627,3127637.0,6576611.875,12036488.0,2820795.16213101,2613275.0,5549110.625,11456658.0,2623829.41256953,Non-VPN
12474,105266.0,33.0,0.0,41898.0,35996.0,8706.0,4100.35,15589.4181738768,10056.7514885589,284.9923052078,235812.133072407,0.0,35616.0,3629.8620689655,9220.579336556,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12475,54563355.0,54.0,1.0,6915334.0,6915675.0,474026.486956522,366197.013422819,1280844.59174319,1141619.98140343,4.8750667916,1661.0598816733,1.0,6915217.0,205899.452830189,873060.151988596,1664362.0,3865481.64285714,7009288.0,1845380.21212182,1560003.0,3491905.78571429,6915217.0,1731292.30396335,Non-VPN
12476,81735.0,102.0,0.0,30893.0,24479.0,8694.7142857143,3052.8947368421,12959.7754251927,7642.6122889635,342.5705022328,302575.396097143,0.0,23824.0,3027.2222222222,7295.1211664601,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12477,59879872.0,1.0,2.0,9741967.0,9701491.0,520476.626086957,381240.675159236,1875597.86807676,1618229.43074301,4.5758280846,1136.3417744113,1.0,9676365.0,219340.19047619,1235674.61025781,3054106.0,7472642.0,11862484.0,3755914.8996221,2934782.0,6638899.875,9676365.0,3232719.28124724,Non-VPN
12478,59778687.0,2.0,2.0,9527274.0,9527943.0,497946.45,380596.369426752,1737474.18424686,1531789.58791087,4.6672152568,1156.9508042223,2.0,9501996.0,215031.248201439,1160483.96814854,1963875.0,5421218.90909091,10041757.0,3425510.57326043,1824308.0,5040496.09090909,9501996.0,3255254.29986903,Non-VPN
12479,59882457.0,2.0,1.0,9736276.0,9736327.0,520498.313043478,386176.432258065,1873177.04933949,1627643.96727773,4.5422317925,1134.889972868,1.0,9711252.0,220968.47601476,1239740.66612883,2620861.0,7472852.75,12273866.0,4033346.33359342,2517777.0,6562697.875,9711252.0,3387140.10013036,Non-VPN
12480,59831240.0,1.0,3.0,9637023.0,9637059.0,520053.843478261,388351.071428571,1736165.27644448,1515520.16050631,4.529406377,1078.6171237634,1.0,9611838.0,221597.185185185,1154433.40265524,1249287.0,4266010.28571429,10024824.0,3371527.82826964,1104066.0,3992309.78571429,9611838.0,3377077.92432914,Non-VPN
12481,59978132.0,2.0,3.0,9738518.0,9738358.0,521544.4,340248.693333333,1829937.91827005,1454471.21546471,4.451622468,1074.7750530143,2.0,9713267.0,225481.69924812,1223256.55255999,1275275.0,5997804.5,10060227.0,3856732.23788728,1118025.0,5385768.0,9713267.0,3629402.08575828,Non-VPN
12482,59983457.0,47.0,2.0,6876175.0,6876745.0,495719.487603306,389502.967532467,1384438.32773141,1242217.59886898,4.6179399097,1569.6661164427,2.0,6876025.0,217331.365942029,945741.381679239,2005731.0,4963846.25,7001811.0,1750514.32145354,1855147.0,4274652.58333333,6876025.0,1783945.38845422,Non-VPN
12483,59791000.0,2.0,2.0,9594827.0,9598008.0,519701.565217391,385585.670967742,1816442.79773913,1579211.85270393,4.5491796424,1134.7359970564,2.0,9569808.0,220630.996309963,1203326.41253034,3984471.0,7461189.5,10843328.0,3148090.22250327,3881906.0,6623007.75,9569808.0,2693814.62722556,Non-VPN
12484,59657352.0,1.0,1.0,9491672.0,9491820.0,518541.904347826,389753.431372549,1781116.67172574,1558718.9023652,4.5258462025,1133.6574241512,1.0,9466618.0,221774.542750929,1185097.86620315,1304379.0,5954633.3,10051939.0,3645338.62860218,1166924.0,5391522.0,9466618.0,3297221.55701735,Non-VPN
12485,59967150.0,2.0,2.0,9696539.0,9696870.0,521227.495652174,389397.077922078,1844238.24021283,1607901.49081068,4.5191408963,1126.3833615571,2.0,9671519.0,222100.555555556,1223530.14559808,1296088.0,5449241.36363636,12202379.0,4255535.30910211,1126690.0,4844340.18181818,9671519.0,3938163.96406377,Non-VPN
12486,59137636.0,82.0,2.0,9714225.0,9663032.0,509799.612068966,394248.96,1541672.42506882,1366310.27958665,4.5318010345,1418.3860849629,2.0,9663032.0,221489.27340824,1040952.92281057,2003969.0,4916457.25,10653749.0,3176923.7371867,1421908.0,4042394.83333333,9663032.0,2992268.78730758,Non-VPN
12487,58139264.0,72.0,1.0,8894874.0,8895168.0,488564.008403361,379991.594771242,1373456.67985984,1226480.51206475,4.712821958,1566.3080977427,1.0,8894773.0,212964.336996337,934437.203045112,1998867.0,4461489.46153846,9000995.0,2596309.29476796,1866124.0,3665436.0,8894773.0,2388517.26860702,Non-VPN
12488,59815843.0,1.0,2.0,9628012.0,9631817.0,519919.47826087,378418.101265823,1841689.47893068,1586429.7878759,4.5974441922,1131.3557847877,1.0,9602911.0,218305.996350365,1213008.39317007,3545443.0,7463475.25,11320671.0,3427224.39400929,3441380.0,6633744.5,9602911.0,2944218.72966291,Non-VPN
12489,59714262.0,1.0,2.0,9436662.0,9436744.0,505835.025423729,380185.808917197,1624389.89750594,1423529.53548046,4.638757823,1078.821002594,1.0,9411569.0,216356.02173913,1083795.51098193,4076797.0,5961156.5,9958050.0,2084408.30935479,3389644.0,5347192.8,9411569.0,2320825.13419652,Non-VPN
12490,59812710.0,1.0,1.0,9608777.0,9609197.0,519892.130434783,393338.447368421,1861588.405546,1632752.42240764,4.4973718797,1126.1987627713,1.0,9583721.0,223181.753731343,1238939.09470889,2217352.0,5970840.3,10200318.0,3661595.55123578,2076871.0,5591591.7,9583721.0,3498826.25314965,Non-VPN
12491,42345649.0,4.0,6.0,37685776.0,37685766.0,941014.422222222,1110686.86842105,5612206.8167072,6106449.19398177,2.0072900524,1083.0156363881,2.0,37685760.0,504114.869047619,4113356.7748568,2382187.0,20100000.0,37915389.0,25100000.0,2184076.0,19900000.0,37685760.0,25100000.0,Non-VPN
12492,59566511.0,56.0,1.0,8875735.0,8875735.0,522513.254385965,410450.427586207,1447489.84776075,1300201.98306464,4.3816566661,1526.4953154634,1.0,8875430.0,229101.965384615,988947.355154219,1987858.0,4214481.85714286,8992907.0,2485778.3694079,1845933.0,3678673.71428571,8875430.0,2366411.93282368,Non-VPN
12493,59931494.0,2.0,2.0,9782503.0,9782103.0,520923.756521739,376769.773584906,1863908.99344919,1600224.62343317,4.6052581302,1126.9366987581,2.0,9757063.0,217932.705454545,1225095.54269936,1653178.0,5982605.4,10046416.0,3597848.08946569,1050370.0,5271185.1,9757063.0,3987727.0339579,Non-VPN
12494,59753110.0,2.0,1.0,9564443.0,9564205.0,519374.32173913,382872.102564103,1679510.79906455,1458258.14049187,4.5687998499,1073.0822211597,1.0,9539007.0,219680.551470588,1114298.66801661,3014283.0,5965377.3,10044800.0,2419840.68389941,2524924.0,5267243.7,9539007.0,2777280.76725133,Non-VPN
12495,59995104.0,53.0,2.0,9759219.0,9706375.0,535670.571428572,413474.555555556,1587816.08921569,1414556.54127695,4.3003509086,1328.8584348483,1.0,9706375.0,233443.984435798,1076835.26394971,2003929.0,6488726.66666667,10803095.0,3394312.94673044,1862287.0,5110943.22222222,9706375.0,2875357.42798588,Non-VPN
12496,47018313.0,66.0,1.0,9896428.0,9896807.0,431360.669724771,333091.283687943,1270492.23072189,1129725.94195943,5.3596138169,1710.8652962517,1.0,9896062.0,187323.956175299,861328.960991355,1879941.0,3913953.83333333,11010299.0,2902921.6817567,1004623.0,3183716.41666667,9896062.0,2466563.89948041,Non-VPN
12497,59791213.0,1.0,2.0,9592541.0,9592409.0,519704.8,383116.467948718,1698559.6592463,1474464.15386425,4.565888302,1069.6053281274,1.0,9567333.0,219820.636029412,1126442.34822347,1160217.0,5425210.18181818,9934794.0,2934200.77799112,1018214.0,4795228.90909091,9567333.0,3183721.08074033,Non-VPN
12498,477672.0,61.0,0.0,425071.0,25103.0,57068.0,2771.4736842105,148994.211871756,7306.5864644961,60.7111155772,50233.2144232863,0.0,425014.0,17059.7142857143,80177.5802288881,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12499,59596929.0,58.0,1.0,9896087.0,9895700.0,541790.263636364,428390.201438849,1492827.69510595,1343441.77517938,4.2116264078,1494.0534939309,1.0,9895344.0,238387.716,1021975.82234597,1997482.0,4962212.5,11192635.0,3200405.09146222,1846490.0,3981912.58333333,9895344.0,2638403.5086392,Non-VPN
12500,127896399.0,88.0,1.0,127759905.0,60031.0,7993524.9375,5725.3,31900000.0,14441.7577097585,0.2971154802,191.0296160879,1.0,127759905.0,3456659.43243243,21000000.0,127896399.0,128000000.0,127896399.0,0.0,127759905.0,128000000.0,127759905.0,0.0,Non-VPN
12501,50331114.0,6.0,10.0,20167837.0,20303997.0,1070872.95744681,1227586.26829268,3849325.83989204,4134084.29196149,1.788158315,875.9392847931,3.0,20167837.0,565518.134831461,2834449.93431887,3413395.0,12500000.0,21160469.0,7251854.85127214,3160630.0,12100000.0,20167837.0,6965593.75097112,Non-VPN
12502,45318710.0,7.0,2.0,45064624.0,45024213.0,1887236.66666667,1461031.4516129,9196764.14488943,8085006.02974509,1.2577586608,553.2814151153,1.0,44999183.0,809262.678571429,6012508.91126309,45293680.0,45300000.0,45293680.0,0.0,44999183.0,45000000.0,44999183.0,0.0,Non-VPN
12503,59957048.0,2.0,2.0,9838605.0,9838558.0,525619.771929825,391876.130718954,1884033.33781427,1640203.84883958,4.4865451014,1115.9655492045,2.0,9813440.0,223720.328358209,1248389.61358999,1196506.0,5985991.2,10048355.0,3657776.95055585,1082639.0,5327517.0,9813440.0,3981024.85551473,Non-VPN
12504,10348334.0,6.0,9.0,57149.0,10008971.0,26105.6153846154,686138.133333333,27263.0824591255,2579221.90295909,2.8990173684,2470.2526996133,2.0,10008961.0,356839.103448276,1856493.58124426,10348334.0,10300000.0,10348334.0,0.0,10008961.0,10000000.0,10008961.0,0.0,Non-VPN
12505,59923156.0,54.0,1.0,7893194.0,7893508.0,521045.982608696,413263.144827586,1368929.80494967,1234403.19132733,4.372266374,1405.199686078,1.0,7892781.0,229590.636015326,941103.913895214,1521567.0,3994805.33333333,7997456.0,2176401.50088588,1428057.0,3470393.86666667,7892781.0,2052078.85102033,Non-VPN
12506,45239731.0,5.0,2.0,44960044.0,45023508.0,2825844.875,2511846.88888889,11200000.0,10600000.0,0.7957606998,537.9563375388,1.0,44960044.0,1292563.74285714,7598256.25478971,45213518.0,45200000.0,45213518.0,0.0,44960044.0,45000000.0,44960044.0,0.0,Non-VPN
12507,57986584.0,57.0,1.0,11872160.0,11872516.0,557526.913461539,439292.303030303,2040634.09008038,1825769.39735385,4.1043976655,1290.2639686449,1.0,11872054.0,244669.130801688,1376211.49162023,1875805.0,8267844.71428572,12994747.0,4599547.29920646,1208477.0,7140599.0,11872054.0,4058830.667976,Non-VPN
12508,24747234.0,8.0,3.0,24651332.0,24651384.0,2056749.5,1236081.8,7115452.67943533,5511410.22937382,1.3738909165,919.9816027925,1.0,24625734.0,749916.181818182,4286148.19575591,24651332.0,24700000.0,24651332.0,0.0,24625734.0,24600000.0,24625734.0,0.0,Non-VPN
12509,58943122.0,60886.0,101.0,1409562.0,1655939.0,595385.070707071,564377.326923077,490562.977844921,629625.071699223,3.4779291127,737.490626981,31.0,1409562.0,288936.87254902,433476.592684164,2000763.0,2002885.31034483,2004670.0,802.0674892982,1097564.0,1312965.0,1409562.0,100599.391155677,Non-VPN
12510,59478930.0,189845.0,119.0,1388361.0,1575069.0,571912.788461539,569547.480769231,416618.250607048,517917.26448254,3.5306620344,795.4413436825,28.0,1323634.0,284588.181818182,372855.850285967,2001742.0,3022286.73684211,17361312.0,3591583.35593779,1110513.0,1212071.21052632,1323634.0,98390.1382457041,Non-VPN
12511,59832230.0,3.0,15.0,19873681.0,19916147.0,312995.397905759,507049.279661017,1869112.27827635,2345744.75583407,5.197867437,1612.4085630771,3.0,19873646.0,193007.193548387,1462383.15047848,2170573.0,7431633.25,19873721.0,6278886.45767604,1591695.0,6734975.75,19873646.0,6634832.05876474,Non-VPN
12512,58954769.0,187031.0,171.0,1391866.0,1639000.0,577987.931372549,564484.740384615,461810.835976402,600213.86879535,3.5281284878,781.4465357332,33.0,1391866.0,284805.647342995,411443.289961545,2001140.0,2002744.82758621,2006938.0,1091.865983697,1122723.0,1256602.96551724,1391866.0,102590.65883437,Non-VPN
12513,58946489.0,191586.0,394.0,1353801.0,1609283.0,572296.009708738,569893.446601942,457478.844928075,598773.625044921,3.5286240712,610.0448153918,32.0,1353801.0,284765.647342995,408121.852326257,2001092.0,2003156.62068966,2010012.0,1593.6536842335,1136210.0,1252438.89655172,1353801.0,100941.9472083,Non-VPN
12514,77193.0,68.0,1.0,31033.0,24150.0,6016.4,2757.0,11084.6688889555,6423.3538419542,414.5453603306,290894.252069488,1.0,24003.0,2490.0967741936,6384.0048551299,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12515,303615268.0,971.0,0.0,303511330.0,26282.0,38000000.0,4216.4736842105,107000000.0,9558.7849812993,0.0955156181,74.3803173956,0.0,303511330.0,10800000.0,57400000.0,303615268.0,304000000.0,303615268.0,0.0,303511330.0,304000000.0,303511330.0,0.0,Non-VPN
12516,39044309.0,1312.0,78.0,2279750.0,29869231.0,262146.314285714,1495627.03846154,411590.859551532,5810860.37781678,1.6135514141,719.9000499663,33.0,29869188.0,629746.919354839,3788525.07970139,2599040.0,13000000.0,32210136.0,16600000.0,1232869.0,11100000.0,29869188.0,16200000.0,Non-VPN
12517,59956449.0,52.0,1.0,5883216.0,5883456.0,554682.148148148,444121.844444445,1264579.53670397,1152758.11868854,4.0862993737,1438.7443125593,1.0,5882475.0,245723.151639344,882494.769217994,1993146.0,3526275.88235294,7004293.0,1471489.57045341,1732544.0,3183499.35294118,5882475.0,1341318.63393875,Non-VPN
12518,41584354.0,2.0,2.0,40966328.0,41022275.0,1188124.4,1595743.84615385,6921575.68701341,8041503.7129394,1.5149928745,1628.3047224925,1.0,40966328.0,670715.387096774,5201481.36569292,41296591.0,41300000.0,41296591.0,0.0,40966328.0,41000000.0,40966328.0,0.0,Non-VPN
12519,37095614.0,2.0,2.0,35502151.0,35557514.0,927390.35,1851989.95,5609454.81216794,7937293.36459646,1.6713566191,2261.0759320496,2.0,35502151.0,608124.819672131,4544229.30378468,1203520.0,18400000.0,35646294.0,24400000.0,1063245.0,18300000.0,35502151.0,24400000.0,Non-VPN
12520,127307550.0,78.0,1.0,127050938.0,208475.0,14100000.0,14587.5625,42300000.0,51996.8460049501,0.2120848292,164.8213322776,1.0,127050938.0,4896444.23076923,24900000.0,127307550.0,127000000.0,127307550.0,0.0,127050938.0,127000000.0,127050938.0,0.0,Non-VPN
12521,10384346.0,161.0,100.0,236044.0,9960711.0,42365.8,861724.416666667,71486.4915107121,2865941.3770487,2.3111710646,2065.5128401924,23.0,9960688.0,451493.304347826,2073350.15464599,10384346.0,10400000.0,10384346.0,0.0,9960688.0,9960688.0,9960688.0,0.0,Non-VPN
12522,1654891.0,91.0,114.0,1347122.0,1571108.0,150435.818181818,101990.9375,402388.214415213,391874.773186872,17.5238127466,12536.7773466651,12.0,1347122.0,59103.25,255259.669148471,1596760.0,1596760.0,1596760.0,0.0,1347122.0,1347122.0,1347122.0,0.0,Non-VPN
12523,831516.0,280.0,97.0,297187.0,170071.0,69293.0,39426.6666666667,90971.8675070886,65715.5923752902,38.4839257453,26009.1206904016,29.0,160005.0,26823.0967741935,51532.1298821456,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
12524,59987656.0,9.0,8.0,16089237.0,16025324.0,545335.836363636,399916.4,2164797.24269454,1860576.07448663,4.3675652204,774.5593526775,4.0,16025324.0,229837.762452107,1419298.25222183,2217091.0,6656705.88888889,16580495.0,4784160.90799288,1957576.0,6352114.66666667,16025324.0,4667264.58716933,Non-VPN
12525,47632775.0,4.0,3.0,45069501.0,45029107.0,1700274.5,1763211.77777778,8509367.81359088,8656732.03479683,1.1966550343,474.9880728133,1.0,45004018.0,850585.267857143,6014333.92955822,2495806.0,23800000.0,45111880.0,30100000.0,2141319.0,23600000.0,45004018.0,30300000.0,Non-VPN
12526,48160582.0,27.0,8.0,47557441.0,47558272.0,2005615.45833333,1146068.04761905,9702583.86242055,7336278.12888211,1.41194307,546.4012042047,7.0,47531893.0,718814.656716418,5805820.03248913,47987338.0,48000000.0,47987338.0,0.0,47531893.0,47500000.0,47531893.0,0.0,Non-VPN
12527,45166183.0,185.0,167.0,44984087.0,45048220.0,3009428.06666667,2655337.05882353,11600000.0,10900000.0,0.7527755888,458.816721351,3.0,44984087.0,1368672.21212121,7829741.89535847,45141421.0,45100000.0,45141421.0,0.0,44984087.0,45000000.0,44984087.0,0.0,Non-VPN
12528,59998355.0,6.0,5.0,20924425.0,20821685.0,545437.763636364,392145.496732026,2572352.51271005,2183679.31184495,4.4167877603,784.0548295032,3.0,20821685.0,227266.496212121,1669797.21320685,1947909.0,8560118.71428571,23046266.0,8322780.2896536,1919807.0,7709922.42857143,20821685.0,7398114.4703247,Non-VPN
12529,28782889.0,54.0,0.0,5160583.0,9999929.0,605903.322580645,776465.756756757,1451863.9159575,2070848.25394448,2.4320004847,1035.9627207679,0.0,9999886.0,417143.31884058,1546385.43091507,4794277.0,7195722.25,12312627.0,3483983.5191536,4739026.0,6195065.5,9999886.0,2542586.91445596,Non-VPN
12530,59953119.0,15.0,2.0,17960926.0,17857875.0,525902.122807018,379449.449367089,2208471.47163398,1880098.78030614,4.5702376218,775.1556678811,2.0,17857875.0,219608.494505495,1438841.0364773,2259287.0,6654012.77777778,18483648.0,5276067.11945774,2016634.0,6335747.66666667,17857875.0,5182582.10897759,Non-VPN
12531,59996859.0,5.0,3.0,15929457.0,15863879.0,526285.807017544,397329.543046358,2167496.02046747,1888211.6573972,4.4502329697,780.0241675985,2.0,15863879.0,225552.101503759,1431056.98058894,2220160.0,6657502.77777778,16422405.0,5039343.43112454,1962725.0,6337175.33333333,15863879.0,4932692.92976186,Non-VPN
